accuracy,loss,val_accuracy,val_loss
0.47385621070861816,0.9933194518089294,0.6086956262588501,0.9579065442085266
0.6601307392120361,0.8220478892326355,0.6376811861991882,0.8360884785652161
0.7875816822052002,0.5367321968078613,0.6086956262588501,0.8457568883895874
0.9101307392120361,0.22891125082969666,0.6811594367027283,1.0759036540985107
0.9869281053543091,0.05835205316543579,0.6521739363670349,1.2385913133621216
