accuracy,loss,val_accuracy,val_loss
0.49346405267715454,1.000148057937622,0.5942028760910034,0.9596250057220459
0.6225489974021912,0.8624442219734192,0.6521739363670349,0.8887218236923218
0.7859477400779724,0.6385219097137451,0.6231883764266968,0.8454872965812683
0.8562091588973999,0.4205295443534851,0.6666666865348816,0.8185955286026001
0.8888888955116272,0.25940659642219543,0.695652186870575,0.8851459622383118
0.9330065250396729,0.17735739052295685,0.6376811861991882,1.1142126321792603
0.9624183177947998,0.13016562163829803,0.6086956262588501,1.2273811101913452
