accuracy,loss,val_accuracy,val_loss
0.5866013169288635,0.8929413557052612,0.6231883764266968,0.8588799834251404
0.8300653696060181,0.455253541469574,0.6521739363670349,1.021416187286377
0.9428104758262634,0.16573701798915863,0.6666666865348816,1.4514752626419067
0.983660101890564,0.051662854850292206,0.6376811861991882,1.4826856851577759
